rule_type,rule_setting_id,year_month_bucket,status,report_date,part_num,site,commodity,current_stbl,recovery_from_stbl,platform,region,closed_date,days_open,days_to_recovery,distribution_list,dsi_1week_prior,dsi_beginning_of_the_month,exec_summary,gsm_name,is_supplier,last_updated_at,last_updated_by,lesson_learned,lesson_learned_due_date,lob,long_term_mitigation,long_term_mitigation_due_date,next_update,odm_feedback,optional_part,part_desc,pps,read_flag,recovery_to_green_dsi,repeat_offender,root_cause,root_cause_classify
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-18,8F3Y8,EMFP,GRAPHIC / COMM,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Vatel,Margaux A|Dharshan,Rashmi",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2667,2RX8,8G,DDR4,NU",30,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-18,8F3Y8,GRAPHIC / COMM,EMFP,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Vatel,Margaux A|Dharshan,Rashmi",False,2019-09-11 12:14:10.751+0000,COSRED,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2667,2RX8,8G,DDR4,NU",30,False,,False,Rootcause1,FCA Demand Upside
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-18,900RP,EMFP,MECHANICAL,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Vatel,Margaux A|Dharshan,Rashmi",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2667,2RX8,8G,DDR4,NU",30,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-18,900RP,MECHANICAL,EMFP,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Vatel,Margaux A|Dharshan,Rashmi",False,2019-09-11 12:21:38.120+0000,COSRED,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2667,2RX8,8G,DDR4,NU",30,False,,False,Rootcause1,FCA Demand Upside
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-18,GDCXM,EMFP,XLOB,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Vatel,Margaux A|Dharshan,Rashmi",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2667,2RX8,8G,DDR4,NU",30,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-18,GDCXM,XLOB,EMFP,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Vatel,Margaux A|Dharshan,Rashmi",False,2019-09-11 12:26:39.458+0000,COSRED,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2667,2RX8,8G,DDR4,NU",30,False,,False,Rootcause1,FCA Demand Upside
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-18,M1F57,EMFP,SSD,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-18,M1F57,SSD,EMFP,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-09-11 12:21:11.919+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,False,,False,Rootcause1,FCA Demand Upside
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-18,PD4K8,EMFP,MEMORY,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-18,PD4K8,MEMORY,EMFP,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-09-11 12:08:58.252+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,False,,False,Rootcause1,FCA Demand Upside
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-18,RVTHD,EMFP,XLOB,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-18,RVTHD,XLOB,EMFP,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-09-11 12:29:51.670+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,False,,False,Rootcause1,FCA Demand Upside
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-18,V3N0X,EMFP,GRAPHIC / COMM,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-18,V3N0X,GRAPHIC / COMM,EMFP,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-09-11 12:14:31.781+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,False,,False,Rootcause1,FCA Demand Upside
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-17,68X72,ICC,XLOB,19.01,9999-12-31,PIONEER,APJ,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,,"Dharshan,Rashmi",False,2019-09-12 13:17:30.198+0000,COSRED,,,POWEREDGE,,,,,,"KIT,RDYRL,1U,SLDN,SFF,APCIS,V2",75,False,,False,,FCA - Demand Upside
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-17,962P5,ICC,MONITOR,19.01,9999-12-31,PIONEER,APJ,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Dharshan,Rashmi",False,2019-09-11 12:08:19.431+0000,COSRED,,,POWEREDGE,,,,,,"KIT,RDYRL,1U,SLDN,SFF,APCIS,V2",75,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-17,KPCGK,ICC,MONITOR,19.01,9999-12-31,PIONEER,APJ,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Dharshan,Rashmi",False,2019-09-11 12:36:37.595+0000,COSRED,,,POWEREDGE,,,,,,"KIT,RDYRL,1U,SLDN,SFF,APCIS,V2",75,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,0286K,EMFP,MONITOR,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,0286K,MONITOR,EMFP,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-09-11 13:02:36.476+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,False,,False,Rootcause1,FCA Demand Upside
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,038-002-064-02,EMFP,XLOB,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,038-002-064-02,XLOB,EMFP,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-09-11 11:56:53.721+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,False,,False,Rootcause1,FCA Demand Upside
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,038-004-223,EMFP,XLOB,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Vatel,Margaux A|Dharshan,Rashmi",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2667,2RX8,8G,DDR4,NU",30,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,14P1V,EMFP,MONITOR,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Vatel,Margaux A|Dharshan,Rashmi",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2667,2RX8,8G,DDR4,NU",30,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,14P1V,MONITOR,EMFP,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Vatel,Margaux A|Dharshan,Rashmi",False,2019-09-11 12:35:05.796+0000,COSRED,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2667,2RX8,8G,DDR4,NU",30,False,,False,Rootcause1,FCA Demand Upside
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,1FC3P,EMFP,MEMORY,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,1FC3P,MEMORY,EMFP,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-09-11 12:44:42.880+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,False,,False,Rootcause1,FCA Demand Upside
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,2RH75,EMFP,MONITOR,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,2RH75,MONITOR,EMFP,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-09-11 12:35:02.831+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,False,,False,Rootcause1,FCA Demand Upside
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,402HR,EMFP,MONITOR,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Vatel,Margaux A|Dharshan,Rashmi",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2667,2RX8,8G,DDR4,NU",30,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,402HR,MONITOR,EMFP,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Vatel,Margaux A|Dharshan,Rashmi",False,2019-09-11 12:37:17.178+0000,COSRED,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2667,2RX8,8G,DDR4,NU",30,False,,False,Rootcause1,FCA Demand Upside
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,4THK0,EMFP,XLOB,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Vatel,Margaux A|Dharshan,Rashmi",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2667,2RX8,8G,DDR4,NU",30,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,4THK0,XLOB,EMFP,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Vatel,Margaux A|Dharshan,Rashmi",False,2019-09-11 12:57:44.009+0000,COSRED,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2667,2RX8,8G,DDR4,NU",30,False,,False,Rootcause1,FCA Demand Upside
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,4W8MC,EMFP,MONITOR,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,5GMK0,EMFP,SSD,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,5GMK0,SSD,EMFP,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-09-11 12:17:58.570+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,False,,False,Rootcause1,FCA Demand Upside
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,619R8,EMFP,MONITOR,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Vatel,Margaux A|Dharshan,Rashmi",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2667,2RX8,8G,DDR4,NU",30,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,619R8,MONITOR,EMFP,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Vatel,Margaux A|Dharshan,Rashmi",False,2019-09-11 12:40:12.169+0000,COSRED,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2667,2RX8,8G,DDR4,NU",30,False,,False,Rootcause1,FCA Demand Upside
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,6XRYC,EMFP,GRAPHIC / COMM,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,FT8V7,EMFP,XLOB,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,JX1PM,EMFP,SSD,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Vatel,Margaux A|Dharshan,Rashmi",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2667,2RX8,8G,DDR4,NU",30,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,JX1PM,SSD,EMFP,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Vatel,Margaux A|Dharshan,Rashmi",False,2019-09-11 12:54:16.765+0000,COSRED,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2667,2RX8,8G,DDR4,NU",30,False,,False,Rootcause1,FCA Demand Upside
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,P4T2F,EMFP,MEMORY,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Vatel,Margaux A|Dharshan,Rashmi",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2667,2RX8,8G,DDR4,NU",30,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,PK64R,EMFP,XLOB,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Vatel,Margaux A|Dharshan,Rashmi",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2667,2RX8,8G,DDR4,NU",30,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,PK64R,XLOB,EMFP,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Vatel,Margaux A|Dharshan,Rashmi",False,2019-09-11 12:28:13.903+0000,COSRED,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2667,2RX8,8G,DDR4,NU",30,False,,False,Rootcause1,FCA Demand Upside
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,T0HRM,EMFP,GRAPHIC / COMM,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Vatel,Margaux A|Dharshan,Rashmi",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2667,2RX8,8G,DDR4,NU",30,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,T0HRM,GRAPHIC / COMM,EMFP,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Vatel,Margaux A|Dharshan,Rashmi",False,2019-09-11 12:49:05.165+0000,COSRED,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2667,2RX8,8G,DDR4,NU",30,False,,False,Rootcause1,FCA Demand Upside
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,YKK99,EMFP,SSD,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-15,YKK99,SSD,EMFP,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-09-11 12:23:07.616+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,False,,False,Rootcause1,FCA Demand Upside
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-12,038-000-139,EMFP,XLOB,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Vatel,Margaux A|Dharshan,Rashmi",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,PRECISION DESKTOPS,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2667,2RX8,8G,DDR4,NU",30,True,,False,fsdfdas,testing
High PPS,25df0e9f-3ec3-4abd-bcf1-8faa5440303e,201909,open,2019-09-12,038-004-220,EMFP,XLOB,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,Lahari_Boorla@Dellteam.com,,,fsadfs,"Guan,Huoi Ying|Kangutkar,Komal Rajendra",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"DIMM,16GB,2666,2RX8,8G,DDR4,U",20,True,,False,fsdfdas,testing
